product_name;group_id;family_id;subfamily_id;segment_id
Mousserelle pur canard au caramel et beurre salé de l'île de Ré s/v 1,5 kg;891001;941001;1220001;2208001
Omelette norvégienne rhum/raisin (x12) sg 75 g;889001;934001;1151001;1937001
Osso bucco de veau frais SP VF s/v 240/260 g;888001;944001;1243001;2259001
"Pâte de cacao ""Empreinte 100"" Equateur sachet 2,5 kg";885001;904001;1010001;1527001
Pavé filet de boeuf façon rossini en croûte sg 200 g;889001;935001;1156001;1968001
Pot de crème fruits rouges bt 560 g;885001;904001;1011001;1528001
"Pépites de chocolat au lait 33% ""Chunks dessert"" sachet 2,5 kg";885001;902001;997001;1482001
"Pépites de chocolat noir 54% ""Chunks dessert"" sachet 2,5 kg";885001;902001;997001;1482001
Poisson blanc meunière CAC sg 120 g;889001;935001;1157001;1978001
Poisson blanc meunière sg 100 g;889001;935001;1157001;1978001
Filet de cabillaud a/p p/a MSC sg 900 g et +;889001;935001;1157001;1977001
Rôti de veau s/v kg;888001;944001;1243001;2258001
Salade de blé et lentilles bq 2,8 kg;891001;943001;1232001;2236001
Salade mini penne rosso bq 1,5 kg;891001;943001;1232001;2236001
Tresse feuilletée de légumes et mozzarella (x60) sg 60 g;889001;935001;1153001;1948001
Ty feuilleté emmental (x60) sg 70 g;889001;935001;1153001;1948001
Thé citron sachet bt 25;885001;901001;994001;1471001
Filet de colin d'Alaska MSC s/p s/a sg 60/120 g;889001;935001;1157001;1977001
Filet de boeuf Limousine SP VBF s/v 3 kg et +;888001;944001;1242001;2253001
Filet de lieu noir fumé façon haddok s/p p/a MSC sg 100/300 g;889001;935001;1157001;1977001
Filet de lotte s/a s/p sg 800 g et +;889001;935001;1157001;1977001
Pasteis de nata (x60) sg 50 g;889001;935001;1159001;1988001
Pavé de merlu blanc du Cap a/p s/a IQF sg 120/160 g;889001;935001;1157001;1977001
Poisson blanc 100% filet pané CAC sg 120 g;889001;935001;1157001;1978001
Boisson saveur exotique (x12) PET 1,5 lt;886001;924001;1104001;1780001
St-Jacques sauce champagne cassolette lutée (x20) sg 150 g;889001;935001;1158001;1981001
Steak haché de poulet façon bouchère sg 120 g;889001;935001;1156001;1966001
Tourte rossini (x16) sg 130 g;889001;935001;1153001;1947001
Barquette CL 250 PP blanche;890001;949001;1284001;2431001
Barquette CL 375 PP blanche;890001;949001;1284001;2431001
Barquette CL 500 PP blanche;890001;949001;1284001;2431001
Sauté de canard s/os a/peau sg 40/60 g;889001;935001;1156001;1969001
"Haché fin chou-fleur veau ""Manger mains"" (x6) assiette 200 g";891001;943001;1238001;2247001
Balles de golf à la vanille (x100) sachet 1 kg;885001;903001;1007001;1516001
Barquette blanche 500 g;890001;949001;1284001;2431001
Barquette blanche 750 g;890001;949001;1284001;2431001
Betteraves rouges en cubes (x2) s/v 6 kg;893001;939001;1206001;2171001
"Présentoir de buffet ""Star"" noir acier (x2) 12 cm";890001;949001;1285001;2439001
Steak de boeuf Tende Tranche/Tranc Grasse UE s/v 160 g;888001;944001;1242001;2253001
Steak de boeuf Tende Tranche/Tranc Grasse UE s/v 140 g;888001;944001;1242001;2253001
Tant pour tant sac 6 kg;885001;904001;1010001;1527001
Timbre de jambon cuit sup. bq 800 g;891001;941001;1219001;2194001
Timbre de jambon serrano bq 800 g;891001;941001;1218001;2189001
Tomates séchées bq 1 kg;885001;910001;1034001;1579001
Caille crapaudine (x4) 120/140 g;892001;942001;1228001;2228001
Caille crapaudine farce pommes caramélisées et foie gras sg 160 g;889001;935001;1158001;1983001
"Cognac VS ""Fins bois"" 40° 70 cl";886001;932001;1136001;1883001
Cotton mili botte 250 g;893001;939001;1204001;2160001
Comté doux affiné 4/6 mois 1/24 meule 1,6 kg;887001;937001;1179001;2060001
"Sucettes surprises ""Les Trolls"" (x16) présentoir";885001;903001;1006001;1514001
"Sucettes assorties ""Les Trolls"" (x1000) Mégapot";885001;903001;1006001;1514001
"Sucre en poudre ""Edition limitée"" (x1000) bûchette 4 g";885001;915001;1054001;1617001
Suprême de poulet 180/220 g;892001;942001;1222001;2213001
"Tartelettes cacao noisettes ""Crostatina"" (x6) (x12) 240 g";885001;898001;977001;1424001
Infusion tilleul menthe de Bavière bt 15;885001;901001;995001;1472001
"Bonbon ""Transformers"" (x12) présentoir";885001;903001;1004001;1507001
Champagne brut rosé 75 cl;886001;929001;1125001;1856001
Vin Beaujolais Nouveau rouge 2016 75 cl;886001;928001;1122001;1828001
Whisky Japonais blended 40° bt 70 cl;886001;932001;1142001;1906001
Vin Beaujolais Nouveau rouge 2016 BIB 10 lt;886001;928001;1122001;1828001
Vin Beaujolais Nouveau rouge 2016 50 cl;886001;928001;1122001;1828001
Vin Gaillac primeur rouge 2016 75 cl;886001;928001;1122001;1831001
"Céréales ""Fitness"" nature 450 g";885001;900001;991001;1465001
Crème fraîche épaisse 15% pot 20 cl;887001;936001;1168001;2023001
Champignons de Paris émincés bt 1/2;885001;917001;1069001;1653001
Cannelle moulue sachet 1 kg;885001;911001;1041001;1597001
Collier de boeuf VBF s/v kg;888001;944001;1242001;2254001
Côte d'agneau kg;888001;944001;1244001;2261001
Côte d'agneau UE (x10) 90/100 g;888001;944001;1244001;2261001
Côte de porc première s/v kg;888001;944001;1245001;2264001
Côte de porc première kg;888001;944001;1245001;2264001
Boudin blanc aux morilles (x14) 125 g;891001;941001;1217001;2186001
Escargot de Bourgogne belle grosseur (10 dz) bt 4/4;885001;920001;1084001;1730001
Ballotine de pintade forestière au foie gras 2,9 kg;891001;941001;1220001;2205001
Escargot de Bourgogne préparé au beurre persillé belle grosseur (x100) sg 740 g;889001;935001;1158001;1981001
Chapon alimentation 100% végétal blanc PAC halal nu kg;892001;942001;1226001;2226001
Chapon alimentation 100% végétal blanc PAC nu kg;892001;942001;1226001;2226001
Cuisse de poulet déjointée kg;892001;942001;1222001;2213001
Croissant 50/60 g;895001;933001;1144001;1910001
Darne de julienne 180 g;894001;945001;1252001;2277001
Darne de lieu noir 180 g;894001;945001;1252001;2277001
Darne de merlu 180 g;894001;945001;1252001;2277001
Darne de congre 180 g;894001;945001;1252001;2277001
Darne de lieu jaune 180 g;894001;945001;1252001;2277001
Darne de cabillaud 180 g;894001;945001;1252001;2277001
"Whisky single malt ""Speyside"" 46° 13 ans d'âge 70 cl";886001;932001;1142001;1902001
Echine de porc s/os kg;888001;944001;1245001;2264001
Emincé de boeuf Tende de Tranche/Tranche Grasse/Rumsteak VBF 2 kg;888001;944001;1242001;2254001
Emincé de porc kg;888001;944001;1245001;2265001
Epaule d'agneau s/os kg;888001;944001;1244001;2261001
Escalope de porc jambon s/v 120/140 g;888001;944001;1245001;2264001
Vin Ventoux rouge 2015 75 cl;886001;928001;1122001;1830001
Bière blonde lager 5° fût 20 lt;886001;925001;1108001;1794001
Fond de Volaille bt 110 g;885001;910001;1037001;1586001
Girasoli chèvre/miel/noix bq 500 g;891001;943001;1234001;2238001
Granravioli basilic/parmesan bq 500 g;891001;943001;1234001;2238001
Grillade de jambon kg;888001;944001;1245001;2264001
Haricots verts fins bt 5/1;885001;917001;1065001;1640001
"Vin Gigondas ""Cuvée prestige"" rouge 2014 75 cl";886001;928001;1122001;1830001
"Whisky single malt ""Islay"" 10 ans d'âge 46° 70 cl";886001;932001;1142001;1902001
"Infusion Rooibos ""Dégustation"" (x30) bt";885001;901001;995001;1472001
"Infusion Verveine ""Dégustation"" (x30) bt";885001;901001;995001;1472001
Jambon de porc frais paré s/v 9,7 kg;888001;944001;1245001;2265001
Whisky scotch 16 ans d'âge 48° coffret + 2 verres 70 cl;886001;932001;1142001;1902001
Langue de boeuf UE (x2) s/v kg;888001;944001;1246001;2268001
Potimarron kg;893001;939001;1203001;2154001
Poulet fermier blanc PAC (x4) nu kg;892001;942001;1222001;2212001
Petit pain carré nature précuit sur sole (x200) sg 40 g;889001;935001;1159001;1992001
"Pulpe de tomate concassée Alpino ""Polpa"" bt 5/1";885001;917001;1066001;1643001
Ricotta 7% pot 250 g;887001;937001;1185001;2077001
Salade de pâtes risoni tomates et mozzarella au basilic bq 1,5 kg;891001;943001;1232001;2236001
Salade roquette sachet 100 g;893001;939001;1205001;2164001
Sauté d'agneau épaule s/os UE s/v 30/40 g;888001;944001;1244001;2262001
Pisco 40% bt 70 cl;886001;932001;1137001;1884001
Boisson pétillante Limone+Tea (x6) bt 25 cl;886001;926001;1117001;1811001
"Bière d'été Zomer ""perfect draft"" 5,2% fût 6 lt";886001;925001;1106001;1792001
Sirop de thé vert Matcha 70 cl;886001;924001;1103001;1779001
"Rhum blanc ""3 stars ***"" 41,2% 70 cl";886001;932001;1139001;1892001
Maxi flan nature cru diam. 27 cm sg 2 kg;889001;935001;1159001;1990001
Salade de pâtes jambon emmental sauce ketchup bq 1,5 kg;891001;943001;1232001;2236001
Salade de risoni thon et poivrons grillés bq 1,5 kg;891001;943001;1232001;2235001
Saucisse de veau sg 125 g;889001;935001;1153001;1941001
Sorbet plein fruit mangue bac 2,4 lt;889001;934001;1152001;1939001
Steak haché gaufré rond 15% UE sg 45 g;889001;935001;1156001;1965001
Steak de soja sg 100 g;889001;935001;1158001;1980001
Tartare d'algues échalotes et citron sachet 500 g;894001;945001;1256001;2284001
Tarte chèvre tomate (x12) sg 180 g;889001;935001;1153001;1947001
Tartare de tomates bq 1,5 kg;891001;943001;1231001;2232001
Tataki de boeuf mariné (x10) sg 200 g;889001;935001;1156001;1968001
Thé infusé pêche jaune frais (x6) PET 33 cl;887001;936001;1175001;2050001
Tomates confites à l'huile bq 1 kg;891001;943001;1231001;2232001
Tomates séchées soleil à l'huile bq 1 kg;891001;943001;1231001;2232001
Wedges de légumes plancha précuits sg 1 kg;889001;935001;1155001;1956001
Tomato ketchup bidon 4,5 kg;885001;910001;1039001;1594001
Avocat pièce;893001;938001;1193001;2102001
Coriandre botte 70 g;893001;939001;1204001;2160001
Menthe fraîche botte 60 g;893001;939001;1204001;2160001
Cébette (oignon frais) botte 160 g;893001;939001;1204001;2155001
Ananas pièce;893001;938001;1193001;2103001
Frites incurvées avec peau potato dippers bi-températures sg 2,5 kg;889001;935001;1155001;1960001
Pâte à tartiner aux noisettes cartridge (cartouche) 1 kg;885001;900001;992001;1468001
Pain burger noir prétranché cuit 12 cm (x20) sg 100 g;889001;935001;1159001;1992001
Petits pois frais kg;893001;939001;1200001;2130001
Eau de source gazeuse (x12) vp 33 cl;886001;926001;1116001;1810001
Eau minérale plate (x12) vp 33 cl;886001;926001;1114001;1806001
Sucette rafraichissante tropicale (x60) 100 g;889001;934001;1151001;1935001
Sucette rafraichissante citron (x60) 100 g;889001;934001;1151001;1935001
Sucette rafraichissante framboise (x60) 100 g;889001;934001;1151001;1935001
Sucette rafraichissante cola (x60) 100 g;889001;934001;1151001;1935001
Yeti torsado (x20) 80 g;889001;934001;1151001;1935001
Yaourt brassé nature 5 kg;887001;936001;1167001;2014001
Sauce soja 18 lt;885001;910001;1038001;1589001
"Crème dessert saveur fraise ""P'tits toqués"" (x65) gourde 80 g";885001;904001;1009001;1518001
Sauce yuzu ponzu kosho 148 ml;885001;910001;1038001;1589001
Cheddar fumé 36% 25 tr bq 500 g;887001;937001;1179001;2058001
Nouilles Soba sachet 300 g;885001;907001;1022001;1551001
Cheddar rouge râpé Welsh 34% sachet 1 kg;887001;937001;1179001;2058001
Flocons de thon séché fumé sachet 40 g;885001;918001;1073001;1685001
Eau minérale naturelle (x12) PET 33 cl;886001;926001;1114001;1806001
Eau minérale naturelle gazeuse (x12) PET 33 cl;886001;926001;1116001;1810001
Pain d'épices 250 g;885001;898001;978001;1429001
Graines de courge claires sac 5 kg;885001;908001;1028001;1569001
Graines de lin brun sac 5 kg;885001;908001;1028001;1569001
Couteau entier 9/14 cm sg 3 kg;889001;935001;1157001;1971001
Sauge poudre bt 1 lt;885001;911001;1041001;1598001
Poulpe entier nettoyé sg 0,8/1,2 kg;889001;935001;1157001;1971001
Purée de betterave poche 1 kg;893001;938001;1194001;2105001
Yaourt saveur vanille (x4) pot carton 125 g;887001;936001;1167001;2014001
Healthy Blue huile et graisse de boeuf 15 l;885001;913001;1049001;1611001
Café moulu Brasil dosettes (x50) 6 g;885001;899001;983001;1443001
Café moulu Pérou dosettes (x50) 6 g;885001;899001;983001;1443001
Friture de la mer infarinata sg 3 kg;889001;935001;1157001;1976001
Galette jambon fromage (x2) sg 125 g;889001;935001;1153001;1945001
"Cassis ""Nutrimain"" (x6) 200 g";887001;936001;1175001;2051001
Crème saveur rhum raisins (x24) coupelle 100 g;887001;936001;1174001;2045001
Crème saveur forêt noire (x24) coupelle 100 g;887001;936001;1174001;2045001
Crème saveur tarte au citron meringuée (x24) coupelle 100 g;887001;936001;1174001;2045001
Crème saveur tarte à la fraise (x24) coupelle 100 g;887001;936001;1174001;2045001
Crème saveur tiramisu (x24) coupelle 100 g;887001;936001;1174001;2045001
Brochette de porc fermier d'Argoat sg 195 g;889001;935001;1156001;1968001
Délice de Vulcain au lait cru 21,1% 160 g;887001;937001;1178001;2055001
Madeleine aux oeufs (x1)(x100) 25 g;885001;898001;978001;1425001
Jambon cru fumé d'Ardenne 3,5 kg;891001;941001;1218001;2189001
Gougère au fromage (x60) sg 7 g;889001;935001;1153001;1943001
Cubes de merlu sg 25 g;889001;935001;1157001;1977001
Margarine allégée oméga 3 & 6 s/huile de palme doux 50% bq 900 g;887001;936001;1171001;2037001
Macédoine légumes bq 2 kg;891001;943001;1232001;2236001
Haricots beurre très fins CE2 poche fraîcheur 3,9 kg;885001;917001;1065001;1641001
Sauté de veau VF s/v 40/60 g;888001;944001;1243001;2259001
Côte de porc échine LPF s/v 140/160 g;888001;944001;1245001;2264001
Côte de porc longe LPF s/v 140/160 g;888001;944001;1245001;2264001
Langoustines entières crues 10/15 sg 1,35 kg;889001;935001;1157001;1972001
Tomate farcie cuite veggie (x30) sg 200 g;889001;935001;1158001;1980001
Pâtes farcies volaille sg 1 kg;889001;935001;1158001;1984001
Quenelle petits légumes sg 40 g;889001;935001;1153001;1949001
Quenelle nature faible teneur en sel sg 40 g;889001;935001;1153001;1949001
"Rhum Mauritius ""Pink spiced"" 40° 70 cl";886001;932001;1139001;1893001
Dahl de lentilles bq 1 kg;891001;943001;1232001;2236001
Duo de crabe tourteau et homard bq 840 g;894001;945001;1256001;2284001
Demi pâté croûte richelieu foie de volaille 2,5 kg;891001;941001;1220001;2203001
Pavé moelleux abricot (x54) sg 38,9 g;889001;935001;1159001;1988001
Céleri rémoulade fromage blanc bq 2 kg;891001;943001;1232001;2234001
Boeuf bourguignon collier VBF 40/60 g;888001;944001;1242001;2254001
Boeuf bourguignon collier VBF 40/60 g;888001;944001;1242001;2254001
Vinaigrette au vinaigre balsamique et huile d'olive (x200) coupelle 20 ml;885001;910001;1040001;1595001
Paleron de boeuf VBF 1,8/2,2 kg;888001;944001;1242001;2254001
Paleron de boeuf VBF 1,8/2,2 kg;888001;944001;1242001;2254001
Emincé de boeuf VBF s/v kg;888001;944001;1242001;2254001
Emincé de boeuf VBF s/v kg;888001;944001;1242001;2254001
Côte de porc LPF s/v 140/160 g;888001;944001;1245001;2264001
Rôti de porc longe LPF s/v 2,3/2,8 kg;888001;944001;1245001;2264001
Rôti de porc LPF s/v 2,3/2,8 kg;888001;944001;1245001;2264001
Sauté de porc s/v 40/60 g;888001;944001;1245001;2265001
Sauté de porc s/v 40/60 g;888001;944001;1245001;2265001
Tube d'encornet attendri sg 1 kg;889001;935001;1157001;1971001
Basse-côte de boeuf tranchée VBF env. 5 kg;888001;944001;1242001;2253001
Coeurs artichauts confits au basilic seau 2,5 kg;891001;943001;1231001;2232001
Filet de lieu jaune s/peau IQF sg 0,5/1 kg;889001;935001;1157001;1977001
Salade perlée au chorizo bq 1,5 kg;891001;943001;1232001;2236001
Emincé de veau s/v 5/15 g;888001;944001;1243001;2259001
"Aile de raie pelée ""Pavillon de France"" IQF sg 200/500 g";889001;935001;1157001;1977001
Faux filet de boeuf (x5) s/v 90/210 g;888001;944001;1242001;2253001
Emincé de boeuf mariné s/v 500 g;888001;944001;1242001;2253001
Cuisse de poulet jaune déjointée (x10) s/v 180/200 g;892001;942001;1222001;2213001
Poulet blanc fermier PAC sg 2 kg et +;889001;935001;1156001;1970001
Sauté de poulet jaune sg 5 kg;889001;935001;1156001;1969001
Crème glacée saveur barbe à papa bac 2,4 lt;889001;934001;1152001;1938001
Gésier de poulet bt 5/1;885001;919001;1080001;1715001
"Filet de sabre s/p ""Pavillon France"" sg 100/400 g";889001;935001;1157001;1977001
Pilon de poulet jaune BBC (x50) 80/120 g;892001;942001;1222001;2213001
"Fromage de brebis ""Le P'tit Gwen"" 150 g";887001;937001;1180001;2065001
Emincé vegétarien cuit sg 3,5 kg;889001;935001;1158001;1980001
Yaourt au lait entier madarine pot en verre 145 g;887001;936001;1167001;2014001
Yaourt au lait entier ananas pot en verre 145 g;887001;936001;1167001;2014001
Yaourt au lait entier cerise pot en verre 145 g;887001;936001;1167001;2014001
Yaourt au lait entier fraise pot en verre 145 g;887001;936001;1167001;2014001
"Steak de thon ""Patudo"" s/p sg 140/160 g";889001;935001;1157001;1977001
Rôti de veau s/v 1,8/2,2 kg;888001;944001;1243001;2258001
Sauté de mouton s/os 40/60 g;888001;944001;1244001;2262001
Filet de saumon Atlantique a/p 1/2 kg;894001;945001;1252001;2277001
Pavé de lieu jaune a/p IQF sg 140/160 g;889001;935001;1157001;1977001
Joue de sandre s/p IQF sg 5/25 g;889001;935001;1157001;1977001
Grosse poire de boeuf s/v 1,6/3,3 kg;888001;944001;1242001;2253001
Brochette de boeuf du boucher marinée échalotes pic inox sg 180 g;889001;935001;1156001;1968001
Tartare de boeuf minute avec dose ketchup (x16) sg 180 g;889001;935001;1156001;1965001
Vin de pays d'Oc Merlot rouge BIB 5 lt;886001;927001;1120001;1820001
Tête de veau sauce ravigote bq 1,7 kg;891001;943001;1238001;2247001
Bavette d'aloyau piécée (x5) UE 180 g;888001;944001;1242001;2253001
Brie de Meaux 3/4 affiné 22% caisse bois 3 kg;887001;937001;1178001;2055001
Aligot barquette 500 g;891001;943001;1238001;2247001
Brandade parmentière bq 500 g;891001;943001;1238001;2248001
Boudin noir aux oignons (x2) 125 g;891001;941001;1217001;2186001
Oeufs durs écalés 43/53 (3x40) plaque;887001;936001;1172001;2039001
Taboulé oriental bq 800 g;891001;943001;1232001;2236001
La Vache qui rit carré légère 7% (x80) portion 17,5 g;887001;937001;1183001;2071001
Spécialité laitière 2% sur lit de citron (x4) 100 g;887001;936001;1167001;2022001
"Colis ""Janvier 2015"" 12 bt";885001;903001;1007001;1516001
Cumin en grain sachet 1 kg;885001;911001;1041001;1597001
Couvercle plateau repas 5 compartiments (PR290) (x50);890001;949001;1286001;2444001
Cuisse de pintade déjointée sg 160/200 g;889001;935001;1156001;1969001
Noisettes décortiquées 13/15 sachet 1 kg;885001;908001;1024001;1555001
Emincé de poulet grillé bq 500 g;891001;943001;1238001;2246001
Rôti de porc cuit entier 2,5 kg;891001;941001;1219001;2201001
Omelette reblochon (x8) 135 g;891001;943001;1231001;2233001
Flageolets verts fins bt 4/4;885001;917001;1070001;1656001
